camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9071568,0,1,oNGxt58D2Uvd5YP_nWaQaQYeWUGk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9071792,1,0,oNGxt52_RE-pvypmP9anHqPy3waM
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9072038,0,1,oNGxt52-AshN6COESocGTYsdO7LI
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9072084,1,0,oNGxt52-AshN6COESocGTYsdO7LI
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9072128,1,0,oNGxt58D2Uvd5YP_nWaQaQYeWUGk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9072914,1,0,oNGxt5wNpTHvu1VK6ZvK5S2DDpb8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9072977,1,0,oNGxt54eq9nj1h2-5skCpzM5ry1c
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9073851,0,1,oNGxt54K9ESsFmJ0lpt_aXTj2UEw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9073924,1,0,oNGxt50RmmWI5daAetSwE7XunReg
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9073977,0,1,oNGxt54K9ESsFmJ0lpt_aXTj2UEw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9074037,1,0,oNGxt50RmmWI5daAetSwE7XunReg
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9074126,1,0,oNGxt5_AlHxgDgTpwTYKdHBgO1kw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9074295,0,1,oNGxt54K9ESsFmJ0lpt_aXTj2UEw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9074525,1,0,oNGxt5zNF-tsK5OwKVBH1ljiQ3Fo
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9075320,1,0,oNGxt57nKC6wH_76qKy16rmWxXw4
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9075738,1,0,oNGxt51WCibP87gjDGbzg1LxmBJw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9076217,1,0,oNGxt55dYMxXwYSOEMOhcvVedxGU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9076883,1,0,oNGxt50Hnoy9DVezCF0wD4FLw3N4
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9076977,1,0,oNGxt5zQEJrupUxRCTud1DLF7w74
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9077092,0,1,oNGxt58D2Uvd5YP_nWaQaQYeWUGk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9080452,1,0,oNGxt53BT3kkW_8Iy9PFqOHKEp78
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9081592,1,0,oNGxt58D2Uvd5YP_nWaQaQYeWUGk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9081653,0,1,oNGxt58D2Uvd5YP_nWaQaQYeWUGk
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9083103,1,0,oNGxt52dmi-gDnuWMejWAx_ehM1o
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9083306,0,0,oNGxt5yu74aFpFi606-FziAg6iZs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9085443,1,0,oNGxt5zyZ5BZZJVMgaGpA-bynmWY
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9085761,1,0,oNGxt5zyZ5BZZJVMgaGpA-bynmWY
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9085804,1,0,oNGxt52xymdhgqJy7XtazO9ahYvU
