camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354049,1,0,oNGxt53zd1Qt6q8GL59j1ib4dwPk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354078,0,1,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354252,1,0,oNGxt5-Xf6b7SYn28aocn5BcQwgY
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354517,3,0,oNGxt58LJfYd0URdJbRdASEGoN6Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354554,3,0,oNGxt58LJfYd0URdJbRdASEGoN6Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354646,3,0,oNGxt57vY5zp-V6QlwufqknwkqTA
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354667,1,0,oNGxt58LJfYd0URdJbRdASEGoN6Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354714,3,0,oNGxt57vY5zp-V6QlwufqknwkqTA
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354748,3,0,oNGxt5xaAa5xgRHicA5oBB1ZYd28
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354762,1,0,oNGxt56rqrdAuM0HCj1qRjia_KLQ
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354818,3,0,oNGxt57vY5zp-V6QlwufqknwkqTA
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354931,1,0,oNGxt55Vxvr9NFbhSBrvGQXxh5jk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8354978,0,1,oNGxt57vY5zp-V6QlwufqknwkqTA
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355041,1,0,oNGxt5-Mz017A2iCdiFH1IFZyxgk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355054,0,1,oNGxt5yDMOTGLFXPIox6Qly8ckmE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355068,3,0,oNGxt52_TE6x3eZ_txJEuRj6Nzwk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355379,0,1,oNGxt56VkPSz5u152JLhcDQmS-C0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355518,1,0,oNGxt5-aY6UZM94ZLYPQpdk5JIro
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355608,1,0,oNGxt56VkPSz5u152JLhcDQmS-C0
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355617,3,0,oNGxt59xtuaRkeZnDVKfoUIo2B-4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8355906,1,0,oNGxt59xtuaRkeZnDVKfoUIo2B-4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356034,1,0,oNGxt58vI8y3mEumTK-ZUQbNbkgw
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356120,0,1,oNGxt59-YRon24TTiAooEpxfAjmU
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356122,1,0,oNGxt51cRjHfrbTa_6Mgsm9de0xU
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356197,0,1,oNGxt59-YRon24TTiAooEpxfAjmU
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356333,3,0,oNGxt59-YRon24TTiAooEpxfAjmU
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356369,1,0,oNGxt5wtdCPQWzp4He__SFPqVs6g
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356556,0,1,oNGxt59-YRon24TTiAooEpxfAjmU
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356585,3,0,oNGxt534LCDTra4KU6DxDSVTE2nY
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356822,1,0,oNGxt50k8aXFSnzOrjZcoEPObttQ
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356870,1,0,oNGxt534LCDTra4KU6DxDSVTE2nY
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356900,0,1,oNGxt55It_u7jhWkhagMWOYp4v9Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356903,0,1,oNGxt55It_u7jhWkhagMWOYp4v9Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356905,0,1,oNGxt55It_u7jhWkhagMWOYp4v9Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356906,1,0,oNGxt55It_u7jhWkhagMWOYp4v9Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356911,1,0,oNGxt54-qGzZgeKTuKe5HCfo5Zc4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356969,1,0,oNGxt55gNV1CsYLtF-Y9DobGIVYE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8356993,1,0,oNGxt56V6jH-warhPqbDgN8J2IoI
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8357007,1,0,oNGxt57bQCk1kTsGHKfNPDUIC4sE
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8357052,3,0,oNGxt520E_GmsUZjUl3pIPFysqEs
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8357090,3,0,oNGxt520E_GmsUZjUl3pIPFysqEs
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8357214,1,0,oNGxt520E_GmsUZjUl3pIPFysqEs
